measurement_type,10,20,50,100,200,500,1000
Sup Error,0.5102182089232059,0.13738525483463704,0.013835301817113788,0.013263038971601304,0.013255619021755649,0.01325561304776457,0.013255613048041681
Abs Error,0.261087368393051,0.026381907922853998,0.0010920765561923673,0.0004692956087168909,0.00046118475286860416,0.0004611782221140004,0.0004611782220305116
Runtime[s],7.163421869277954,2.263848066329956,5.638978004455566,16.602717876434326,26.510393857955933,69.78826093673706,102.15225195884705
